,x,MEAN,MAX,VAR,1st Quar
4943,7.497498949,,,,
4944,10.92209006,,,,
4945,6.919366611,,,,
4946,9.939860997,,,,
4947,6.13103143,,,,
4948,6.460457722,,,,
4949,7.410710971,,,,
4950,9.032574524,,,,
4951,10.18558747,,,,
4952,8.503104928,,,,
4953,12.8243798,,,,
4954,12.2330133,,,,
4955,10.8654627,,,,
4956,12.84853544,,,,
4957,7.895256939,,,,
4958,7.111983184,,,,
4959,11.66890379,,,,
4960,10.45963337,,,,
4961,11.01638821,,,,
4962,9.933253752,,,,
4963,8.596902143,,,,
4964,7.463047648,,,,
4965,6.303717137,,,,
4966,12.18723407,,,,
4967,12.09219797,,,,
4968,8.716520039,,,,
4969,11.55354585,,,,
4970,6.322027321,,,,
4971,6.283250545,,,,
4972,8.319199421,,,,
4973,10.29137691,,,,
4974,9.602294118,,,,
4975,8.451862125,,,,
4976,9.651155629,,,,
4977,9.36478515,,,,
4978,6.39004642,,,,
4979,10.7982611,,,,
4980,6.77088899,,,,
4981,7.811343548,,,,
4982,7.479139283,,,,
4983,7.771831424,,,,
4984,9.52818781,,,,
4985,10.02226071,,,,
4986,8.705972483,,,,
4987,11.54498405,,,,
4988,8.28102536,,,,
4989,6.640290828,,,,
4990,7.987456002,,,,
4991,9.521881275,,,,
4992,8.467696728,,,,
4993,9.943497904,,,,
4994,7.606931632,,,,
4995,10.34206891,,,,
4996,5.897368659,,,,
4997,7.619640485,,,,
4998,11.38777045,,,,
4999,5.183585859,,,,
5000,8.746042683,,,,
5001,6.907624358,,,,
5002,11.08385586,,,,
5003,8.753424278,,,,
5004,5.551796481,,,,
5005,6.183195909,,,,
5006,8.975264337,,,,
5007,8.281897817,,,,
5008,9.254904021,,,,
5009,8.190414576,,,,
5010,11.63742243,,,,
5011,10.72196444,,,,
5012,7.432088647,,,,
5013,6.457392556,,,,
5014,6.307863837,,,,
5015,5.683956505,,,,
5016,5.984096166,,,,
5017,9.674995155,,,,
5018,6.965950591,,,,
5019,10.476186,,,,
5020,6.449419296,,,,
5021,8.926463349,,,,
5022,9.3103014,,,,
5023,10.74539982,,,,
5024,6.705244658,,,,
5025,10.27185109,,,,
5026,12.48470045,,,,
5027,9.205320135,,,,
5028,10.01348199,,,,
5029,9.90881788,,,,
5030,10.37366185,,,,
5031,12.97250838,,,,
5032,13.9112345,,,,
5033,11.17523809,,,,
5034,5.934470879,,,,
5035,7.218486425,,,,
5036,16.06889326,,,,
5037,7.504312179,,,,
5038,7.073505801,,,,
5039,10.35818807,,,,
5040,7.71869964,,,,
5041,8.49418278,,,,
5042,11.35395159,,,,
5043,7.596408356,,,,
5044,8.018769283,,,,
5045,9.249340916,,,,
5046,9.044453853,,,,
5047,11.58441709,,,,
5048,11.31422524,,,,
5049,6.701508293,,,,
5050,4.226705515,,,,
5051,5.8899475,,,,
5052,12.06259904,,,,
5053,6.580870241,,,,
5054,6.177436306,,,,
5055,13.24864593,,,,
5056,10.76456477,,,,
5057,6.805452248,,,,
5058,10.31091493,,,,
5059,10.70294264,,,,
5060,11.82989646,,,,
5061,8.930205594,,,,
5062,6.638414072,,,,
5063,7.013711866,,,,
5064,10.10855972,,,,
5065,6.636755417,,,,
5066,11.22443525,,,,
5067,9.366150902,,,,
5068,4.76216755,,,,
5069,8.927023449,,,,
5070,9.863197176,,,,
5071,8.769957745,,,,
5072,13.10860681,,,,
5073,10.89333153,,,,
5074,8.871268077,,,,
5075,10.17871082,,,,
5076,10.77288962,,,,
5077,12.6544573,,,,
5078,10.09490866,,,,
5079,6.107400097,,,,
5080,8.261013629,,,,
5081,6.882039921,,,,
5082,10.5723652,,,,
5083,9.846354002,,,,
5084,6.652638599,,,,
5085,9.193064414,,,,
5086,9.804244776,,,,
5087,9.973187995,,,,
5088,8.556065927,,,,
5089,8.77312779,,,,
5090,9.033920795,,,,
5091,8.753135888,,,,
5092,12.59657248,,,,
5093,3.031489616,,,,
5094,12.45935874,,,,
5095,6.30395921,,,,
5096,9.035326809,,,,
5097,6.99232399,,,,
5098,6.749946227,,,,
5099,11.45041241,,,,
5100,10.11298505,,,,
5101,14.81385924,,,,
5102,10.23231274,,,,
5103,8.930977409,,,,
5104,11.87868223,,,,
5105,8.214137326,,,,
5106,8.78462422,,,,
5107,6.357127247,,,,
5108,9.610990145,,,,
5109,13.60796294,,,,
5110,8.025618946,,,,
5111,12.5025988,,,,
5112,12.85508187,,,,
5113,11.26734761,,,,
5114,9.292075688,,,,
5115,10.67291535,,,,
5116,9.41419111,,,,
5117,12.31269906,,,,
5118,9.834569483,,,,
5119,10.68979401,,,,
5120,10.62644918,,,,
5121,6.806997425,,,,
5122,11.42704279,,,,
5123,11.12155184,,,,
5124,9.854925091,,,,
5125,9.226841203,,,,
5126,9.837637628,,,,
5127,9.622385144,,,,
5128,7.770622103,,,,
5129,9.162783723,,,,
5130,9.720686406,,,,
5131,10.47608826,,,,
5132,9.013520977,,,,
5133,10.08026,,,,
5134,8.700752691,,,,
5135,8.638989385,,,,
5136,9.182049179,,,,
5137,7.006808446,,,,
5138,11.38749496,,,,
5139,9.324200772,,,,
5140,9.208903938,,,,
5141,10.96023812,,,,
5142,10.71803327,,,,
5143,9.948027843,,,,
5144,10.1699429,,,,
5145,9.919247888,,,,
5146,7.32031148,,,,
5147,10.89452512,,,,
5148,10.69850312,,,,
5149,12.64199144,,,,
5150,9.62729261,,,,
5151,11.49848406,,,,
5152,10.7452639,,,,
5153,8.958879876,,,,
5154,8.67785364,,,,
5155,12.67122336,,,,
5156,7.504319359,,,,
5157,11.24442752,,,,
5158,10.0901668,,,,
5159,10.05845831,,,,
5160,6.235697394,,,,
5161,11.06828307,,,,
5162,10.67786818,,,,
5163,7.785703556,,,,
5164,9.917201128,,,,
5165,4.756302868,,,,
5166,13.10525207,,,,
5167,11.03292346,,,,
5168,10.01814333,,,,
5169,6.358214889,,,,
5170,7.217301332,,,,
5171,7.775742842,,,,
5172,6.506815611,,,,
5173,10.18704128,,,,
5174,9.116765479,,,,
5175,10.68556054,,,,
5176,8.695814389,,,,
5177,7.572797798,,,,
5178,2.673306756,,,,
5179,9.620412922,,,,
5180,6.694622396,,,,
5181,7.132658247,,,,
5182,11.52331959,,,,
5183,9.184610317,,,,
5184,6.149938183,,,,
5185,9.417221258,,,,
5186,11.02706166,,,,
5187,8.29719953,,,,
5188,10.80440282,,,,
5189,11.68911239,,,,
5190,9.494983111,,,,
5191,8.98992712,,,,
5192,8.633773918,,,,
5193,8.929277449,,,,
5194,8.038595214,,,,
5195,9.468189297,,,,
5196,6.052307974,,,,
5197,9.732620725,,,,
5198,5.759488191,,,,
5199,9.851382675,,,,
5200,9.360954779,,,,
5201,7.884945203,,,,
5202,7.92052845,,,,
5203,6.886243401,,,,
5204,8.467367114,,,,
5205,8.580694688,,,,
5206,12.50858447,,,,
5207,8.138165974,,,,
5208,11.12937132,,,,
5209,7.329878417,,,,
5210,11.33558031,,,,
5211,10.7569849,,,,
5212,9.835020347,,,,
5213,10.15572578,,,,
5214,8.818547048,,,,
5215,8.380089427,,,,
5216,6.854732882,,,,
5217,11.94454864,,,,
5218,9.247603006,,,,
5219,9.511301924,,,,
5220,9.310494511,,,,
5221,5.227150006,,,,
5222,10.52414409,,,,
5223,8.74524112,,,,
5224,9.591046995,,,,
5225,8.465184259,,,,
5226,6.854417463,,,,
5227,9.165510212,,,,
5228,9.565670867,,,,
5229,9.871976314,,,,
5230,7.823600917,,,,
5231,9.360005595,,,,
5232,8.730124772,,,,
5233,8.872320118,,,,
5234,11.05445787,,,,
5235,10.09831331,,,,
5236,12.70822289,,,,
5237,13.09205663,,,,
5238,9.039724371,,,,
5239,10.08762256,,,,
5240,11.56793486,,,,
5241,9.083213466,,,,
5242,9.76810351,,,,
5243,8.566526178,,,,
5244,7.156133141,,,,
5245,10.17470212,,,,
5246,8.113789143,,,,
5247,13.49316076,,,,
5248,8.81082149,,,,
5249,7.696544484,,,,
5250,5.984057228,,,,
5251,7.453464622,,,,
5252,8.353454449,,,,
5253,9.847931787,,,,
5254,7.674137666,,,,
5255,8.571990749,,,,
5256,4.980844682,,,,
5257,11.17638171,,,,
5258,10.14431627,,,,
5259,9.048610024,,,,
5260,7.080447157,,,,
5261,8.221473691,,,,
5262,12.23432443,,,,
5263,11.82035854,,,,
5264,13.36624349,,,,
5265,9.492466126,,,,
5266,12.92334734,,,,
5267,9.113631553,,,,
5268,10.51843979,,,,
5269,8.236160074,,,,
5270,11.60156006,,,,
5271,6.366612349,,,,
5272,7.671744176,,,,
5273,10.0509947,,,,
5274,10.92179851,,,,
5275,7.107975959,,,,
5276,7.321827089,,,,
5277,10.96810503,,,,
5278,7.465419255,,,,
5279,7.204101822,,,,
5280,10.6150616,,,,
5281,11.19995481,,,,
5282,5.241367466,,,,
5283,10.61277983,,,,
5284,5.734580807,,,,
5285,9.140989172,,,,
5286,10.51348049,,,,
5287,8.122563696,,,,
5288,10.55509597,,,,
5289,9.881828543,,,,
5290,11.0351126,,,,
5291,9.390265557,,,,
5292,11.13491406,,,,
5293,7.501818334,,,,
5294,6.831731966,,,,
5295,8.356410915,,,,
5296,10.25174914,,,,
5297,7.124957288,,,,
5298,10.2750469,,,,
5299,9.846824564,,,,
5300,8.076056135,,,,
5301,10.69050873,,,,
5302,9.924923008,,,,
5303,10.33080614,,,,
5304,8.296550582,,,,
5305,5.756787535,,,,
5306,12.69053078,,,,
5307,11.5694817,,,,
5308,10.30539608,,,,
5309,10.26096383,,,,
5310,11.00789314,,,,
5311,10.45193888,,,,
5312,7.731176586,,,,
5313,7.487198363,,,,
5314,10.79751545,,,,
5315,10.11624518,,,,
5316,7.556745849,,,,
5317,10.69009141,,,,
5318,9.001427928,,,,
5319,12.45236007,,,,
5320,12.56292956,,,,
5321,7.862708429,,,,
5322,9.632857802,,,,
5323,6.695110237,,,,
5324,8.789256753,,,,
5325,7.695680612,,,,
5326,13.48342409,,,,
5327,5.595102454,,,,
5328,8.896680598,,,,
5329,9.873368332,,,,
5330,8.509826307,,,,
5331,11.01609054,,,,
5332,6.901534755,,,,
5333,10.42565873,,,,
5334,7.591675368,,,,
5335,11.38141488,,,,
5336,8.669278429,,,,
5337,6.960483776,,,,
5338,8.285463042,,,,
5339,5.898542631,,,,
5340,10.99042265,,,,
5341,7.407834897,,,,
5342,9.291970646,,,,
5343,6.288328238,,,,
5344,7.345888697,,,,
5345,7.579086234,,,,
5346,9.389095456,,,,
5347,12.5876383,,,,
5348,8.108717423,,,,
5349,8.76384051,,,,
5350,11.28804841,,,,
5351,8.138282584,,,,
5352,10.59244079,,,,
5353,14.31131086,,,,
5354,11.80504318,,,,
5355,10.22421153,,,,
5356,8.767995539,,,,
5357,6.952901564,,,,
5358,10.88772992,,,,
5359,8.116444142,,,,
5360,8.491120958,,,,
5361,10.26820558,,,,
5362,5.856154069,,,,
5363,9.401195443,,,,
5364,9.093609326,,,,
5365,9.19064188,,,,
5366,7.143555731,,,,
5367,12.27794719,,,,
5368,10.64414613,,,,
5369,9.225855046,,,,
5370,14.17418871,,,,
5371,10.12383203,,,,
5372,9.720569663,,,,
5373,10.93379818,,,,
5374,9.640889881,,,,
5375,9.008397349,,,,
5376,10.34049107,,,,
5377,9.124901199,,,,
5378,10.44055026,,,,
5379,6.563125052,,,,
5380,7.298642627,,,,
5381,10.16171291,,,,
5382,11.78745322,,,,
5383,9.762833673,,,,
5384,11.0007668,,,,
5385,8.580048585,,,,
5386,9.087468311,,,,
5387,9.929626423,,,,
5388,8.435102707,,,,
5389,9.485204315,,,,
5390,11.19330042,,,,
5391,7.967961868,,,,
5392,6.878579024,,,,
5393,7.345452211,,,,
5394,10.9839476,,,,
5395,9.791202148,,,,
5396,6.112611447,,,,
5397,13.4277863,,,,
5398,4.459222929,,,,
5399,6.83588924,,,,
5400,9.255606754,,,,
5401,9.210549194,,,,
5402,10.41092772,,,,
5403,10.72639328,,,,
5404,6.548424136,,,,
5405,12.05620042,,,,
5406,10.23886101,,,,
5407,10.6814154,,,,
5408,10.26070828,,,,
5409,9.839774356,,,,
5410,10.61229135,,,,
5411,12.45237189,,,,
5412,6.715764382,,,,
5413,9.299884111,,,,
5414,8.43637309,,,,
5415,4.965555968,,,,
5416,8.658559114,,,,
5417,13.50643397,,,,
5418,9.968674831,,,,
5419,10.41399211,,,,
5420,10.27818105,,,,
5421,8.420044704,,,,
5422,12.14993755,,,,
5423,8.766259174,,,,
5424,9.67188223,,,,
5425,7.883681963,,,,
5426,10.61858261,,,,
5427,11.62571205,,,,
5428,11.59035203,,,,
5429,11.43708848,,,,
5430,10.27627224,,,,
5431,10.82327353,,,,
5432,8.40232686,,,,
5433,8.81445144,,,,
5434,6.702681751,,,,
5435,8.648188354,,,,
5436,9.771298039,,,,
5437,8.690440027,,,,
5438,9.376772278,,,,
5439,10.51798312,,,,
5440,11.76823145,,,,
5441,9.565466864,,,,
5442,11.35550428,,,,
5443,9.441319353,,,,
5444,7.988250993,,,,
5445,10.99669976,,,,
5446,7.995928927,,,,
5447,8.732864905,,,,
5448,10.85865816,,,,
5449,8.983272401,,,,
5450,8.290593931,,,,
5451,9.87764684,,,,
5452,9.252465954,,,,
5453,9.04388736,,,,
5454,9.478917264,,,,
5455,7.666752248,,,,
5456,11.02013702,,,,
5457,7.949688287,,,,
5458,11.37560822,,,,
5459,11.02061287,,,,
5460,8.286902302,,,,
5461,10.22083009,,,,
5462,7.34488515,,,,
5463,9.909117245,,,,
5464,10.59493864,,,,
5465,8.829957857,,,,
5466,6.328322558,,,,
5467,11.11358732,,,,
5468,7.64559073,,,,
5469,12.47184724,,,,
5470,8.159643871,,,,
5471,9.579532278,,,,
5472,12.43112389,,,,
5473,7.630775007,,,,
5474,11.95471104,,,,
5475,9.227353337,,,,
5476,9.464618315,,,,
5477,9.899229912,,,,
5478,8.597101084,,,,
5479,9.568940248,,,,
5480,9.499057531,,,,
5481,11.56886788,,,,
5482,11.20473324,,,,
5483,9.005758619,,,,
5484,7.824528323,,,,
5485,8.663989116,,,,
5486,7.714051239,,,,
5487,7.83791189,,,,
5488,11.57796078,,,,
5489,5.599373814,,,,
5490,9.963928903,,,,
5491,10.5129311,,,,
5492,11.43163224,,,,
5493,11.0602591,,,,
5494,9.842991415,,,,
5495,8.379833108,,,,
5496,6.729130795,,,,
5497,8.458872254,,,,
5498,12.82973604,,,,
5499,14.59673121,,,,
5500,9.311758265,,,,
5501,10.05858597,,,,
5502,11.96935781,,,,
5503,7.751979681,,,,
5504,6.787799037,,,,
5505,6.714251445,,,,
5506,9.930202158,,,,
5507,8.634882435,,,,
5508,5.689536305,,,,
5509,11.68291765,,,,
5510,8.398059451,,,,
5511,10.72411433,,,,
5512,9.836741491,,,,
5513,11.70789656,,,,
5514,6.954109744,,,,
5515,7.82793353,,,,
5516,9.870948287,,,,
5517,10.95374997,,,,
5518,9.084451978,,,,
5519,8.555056696,,,,
5520,9.13130999,,,,
5521,8.425593157,,,,
5522,8.64986415,,,,
5523,12.01410257,,,,
5524,6.609216153,,,,
5525,10.27389482,,,,
5526,8.374457309,,,,
5527,9.39251694,,,,
5528,8.279442327,,,,
5529,9.899564282,,,,
5530,6.151458717,,,,
5531,9.850547526,,,,
5532,8.675671195,,,,
5533,9.090559467,,,,
5534,10.01608069,,,,
5535,9.310387563,,,,
5536,6.783706427,,,,
5537,7.440897839,,,,
5538,10.41304679,,,,
5539,11.50332423,,,,
5540,8.431231785,,,,
5541,8.611737952,,,,
5542,9.014647519,,,,
5543,11.78182764,,,,
5544,8.536799112,,,,
5545,7.577492867,,,,
5546,9.406701403,,,,
5547,10.5595544,,,,
5548,9.599020897,,,,
5549,6.480606816,,,,
5550,7.180175058,,,,
5551,6.922018593,,,,
5552,9.201319343,,,,
5553,12.35177295,,,,
5554,10.58018096,,,,
5555,10.46064879,,,,
5556,4.90072896,,,,
5557,5.175374969,,,,
5558,7.864179533,,,,
5559,10.92473137,,,,
5560,9.039453205,,,,
5561,10.24634856,,,,
5562,7.518861671,,,,
5563,5.977708019,,,,
5564,11.30277988,,,,
5565,9.14276948,,,,
5566,8.112173506,,,,
5567,10.18649117,,,,
5568,9.645173202,,,,
5569,8.422689698,,,,
5570,8.669906406,,,,
5571,7.864837035,,,,
5572,8.562562007,,,,
5573,10.91303118,,,,
5574,10.74476224,,,,
5575,9.497093799,,,,
5576,11.62355475,,,,
5577,8.035484195,,,,
5578,13.39733021,,,,
5579,11.08220316,,,,
5580,8.026750671,,,,
5581,6.892627121,,,,
5582,9.836382981,,,,
5583,13.56225695,,,,
5584,9.933744377,,,,
5585,10.19312912,,,,
5586,10.97374435,,,,
5587,10.44236846,,,,
5588,9.83975189,,,,
5589,5.027411019,,,,
5590,10.07333488,,,,
5591,9.733759852,,,,
5592,10.01679653,,,,
5593,9.846219208,,,,
5594,7.919168827,,,,
5595,9.811809588,,,,
5596,8.384136587,,,,
5597,7.664883968,,,,
5598,8.429828802,,,,
5599,4.698279693,,,,
5600,9.686149829,,,,
5601,9.931265758,,,,
5602,8.059410897,,,,
5603,7.682321489,,,,
5604,8.499082275,,,,
5605,8.105175786,,,,
5606,5.426454172,,,,
5607,8.362610479,,,,
5608,7.000494132,,,,
5609,11.53906142,,,,
5610,8.237403764,,,,
5611,9.292164327,,,,
5612,8.307730335,,,,
5613,9.306169043,,,,
5614,7.956275784,,,,
5615,8.747288317,,,,
5616,7.148003171,,,,
5617,11.90010403,,,,
5618,10.65345892,,,,
5619,6.208077938,,,,
5620,10.65982397,,,,
5621,8.057589327,,,,
5622,10.11123297,,,,
5623,8.255298605,,,,
5624,12.36940205,,,,
5625,11.29529757,,,,
5626,6.972597319,,,,
5627,8.106043023,,,,
5628,6.308964554,,,,
5629,11.45409821,,,,
5630,10.78616822,,,,
5631,9.12636334,,,,
5632,10.06301457,,,,
5633,7.478783196,,,,
5634,7.437032932,,,,
5635,7.286931493,,,,
5636,9.146071543,,,,
5637,13.79683244,,,,
5638,8.888841416,,,,
5639,7.196583313,,,,
5640,10.09376189,,,,
5641,6.812545748,,,,
5642,10.63354687,,,,
5643,9.300165051,,,,
5644,10.29137545,,,,
5645,9.552852578,,,,
5646,15.9208849,,,,
5647,12.09456469,,,,
5648,8.959425411,,,,
5649,13.58281418,,,,
5650,8.772595516,,,,
5651,7.566543871,,,,
5652,11.71517485,,,,
5653,10.89427504,,,,
5654,7.424122386,,,,
5655,12.22610437,,,,
5656,8.181209532,,,,
5657,9.352477518,,,,
5658,9.700581002,,,,
5659,8.609160288,,,,
5660,7.072650569,,,,
5661,11.50681854,,,,
5662,8.475033034,,,,
5663,7.514090259,,,,
5664,11.61230468,,,,
5665,6.881776541,,,,
5666,9.989112388,,,,
5667,10.41362117,,,,
5668,6.497720266,,,,
5669,10.85400193,,,,
5670,10.0494498,,,,
5671,8.244660362,,,,
5672,8.590683225,,,,
5673,8.731461721,,,,
5674,10.08131962,,,,
5675,11.88134158,,,,
5676,10.3765247,,,,
5677,13.1215718,,,,
5678,9.992760933,,,,
5679,5.048609694,,,,
5680,10.27310356,,,,
5681,8.845110888,,,,
5682,9.926308623,,,,
5683,10.7299789,,,,
5684,10.48466237,,,,
5685,9.988452178,,,,
5686,7.997464428,,,,
5687,8.332807599,,,,
5688,12.75019589,,,,
5689,10.219827,,,,
5690,7.14514356,,,,
5691,9.570162363,,,,
5692,10.59777273,,,,
5693,8.955411293,,,,
5694,13.28186676,,,,
5695,9.953730238,,,,
5696,10.14170823,,,,
5697,9.33941024,,,,
5698,10.38901782,,,,
5699,9.600371853,,,,
5700,9.049640608,,,,
5701,8.039980465,,,,
5702,9.680921719,,,,
5703,7.614680408,,,,
5704,8.131949664,,,,
5705,9.592015349,,,,
5706,12.26990262,,,,
5707,11.39202405,,,,
5708,9.642942839,,,,
5709,12.59873487,,,,
5710,8.877465237,,,,
5711,9.338189451,,,,
5712,10.87852031,,,,
5713,13.30777637,,,,
5714,12.26949019,,,,
5715,10.54033998,,,,
5716,6.997724296,,,,
5717,6.640066663,,,,
5718,7.091525993,,,,
5719,10.75203229,,,,
5720,12.42354338,,,,
5721,10.1279686,,,,
5722,6.472479136,,,,
5723,9.664195097,,,,
5724,8.847564261,,,,
5725,12.25213598,,,,
5726,11.54616506,,,,
5727,9.018828467,,,,
5728,10.75232221,,,,
5729,10.07068741,,,,
5730,12.49217946,,,,
5731,12.24174695,,,,
5732,7.310581039,,,,
5733,8.770340307,,,,
5734,11.85104979,,,,
5735,9.197426269,,,,
5736,11.83769471,,,,
5737,9.434548374,,,,
5738,11.48873061,,,,
5739,9.47963613,,,,
5740,6.134780381,,,,
5741,8.52135179,,,,
5742,9.052947,,,,
5743,12.16696914,,,,
5744,12.91599446,,,,
5745,7.462718552,,,,
5746,13.17473745,,,,
5747,6.849452561,,,,
5748,9.867354072,,,,
5749,6.910458216,,,,
5750,11.96357524,,,,
5751,9.210578148,,,,
5752,8.224879402,,,,
5753,8.797753783,,,,
5754,11.2015653,,,,
5755,7.686454405,,,,
5756,10.41276269,,,,
5757,12.35448165,,,,
5758,13.82195629,,,,
5759,9.008151736,,,,
5760,7.302039654,,,,
5761,9.182318894,,,,
5762,12.88524209,,,,
5763,12.92538493,,,,
5764,9.75502274,,,,
5765,8.093397549,,,,
5766,11.06209653,,,,
5767,12.00213594,,,,
5768,12.89004812,,,,
5769,9.634516771,,,,
5770,11.1689733,,,,
5771,5.690375838,,,,
5772,6.991322171,,,,
5773,11.58318254,,,,
5774,8.54612534,,,,
5775,8.300826214,,,,
5776,8.453507058,,,,
5777,12.35104384,,,,
5778,10.16023989,,,,
5779,7.58365969,,,,
5780,10.42090959,,,,
5781,8.002361873,,,,
5782,7.712664689,,,,
5783,9.777043775,,,,
5784,4.000745763,,,,
5785,11.32965825,,,,
5786,6.995852032,,,,
5787,10.32635404,,,,
5788,9.281829767,,,,
5789,6.705026035,,,,
5790,13.87900951,,,,
5791,11.63637038,,,,
5792,11.66273465,,,,
5793,9.156318765,,,,
5794,8.673526938,,,,
5795,8.936517429,,,,
5796,7.185654022,,,,
5797,7.369875878,,,,
5798,13.54484791,,,,
5799,9.715330723,,,,
5800,8.148483358,,,,
5801,9.348458727,,,,
5802,12.69960367,,,,
5803,7.842175622,,,,
5804,6.414540764,,,,
5805,7.652830312,,,,
5806,8.398952291,,,,
5807,10.14904256,,,,
5808,9.597004081,,,,
5809,9.908965264,,,,
5810,8.955672743,,,,
5811,8.672023582,,,,
5812,10.27297991,,,,
5813,10.22606953,,,,
5814,11.6681077,,,,
5815,7.721370037,,,,
5816,9.403143153,,,,
5817,12.38286509,,,,
5818,9.285116655,,,,
5819,9.178251625,,,,
5820,10.5843104,,,,
5821,9.86299614,,,,
5822,6.958074686,,,,
5823,8.437300519,,,,
5824,9.180219112,,,,
5825,10.44724214,,,,
5826,10.2484191,,,,
5827,10.7229607,,,,
5828,13.21925814,,,,
5829,10.17035475,,,,
5830,7.346652323,,,,
5831,8.083116565,,,,
5832,11.08380683,,,,
5833,10.59995371,,,,
5834,11.23003327,,,,
5835,5.934018306,,,,
5836,6.512404961,,,,
5837,9.355787178,,,,
5838,8.434268243,,,,
5839,8.312988362,,,,
5840,6.364358652,,,,
5841,8.270959763,,,,
5842,11.34958,,,,
5843,7.818429914,,,,
5844,7.140025604,,,,
5845,12.99705917,,,,
5846,10.57099095,,,,
5847,9.609193005,,,,
5848,10.48571399,,,,
5849,8.825929448,,,,
5850,9.596600216,,,,
5851,6.438776402,,,,
5852,10.87233669,,,,
5853,9.936636995,,,,
5854,9.999147547,,,,
5855,8.38910243,,,,
5856,9.556368298,,,,
5857,8.615951663,,,,
5858,7.949266802,,,,
5859,8.212740838,,,,
5860,8.17688448,,,,
5861,10.4950432,,,,
5862,10.12522053,,,,
5863,7.911030149,,,,
5864,9.421449219,,,,
5865,12.35457788,,,,
5866,10.48976094,,,,
5867,10.74697012,,,,
5868,10.17932216,,,,
5869,9.358290686,,,,
5870,9.99302624,,,,
5871,9.785655999,,,,
5872,10.26514599,,,,
5873,7.499506419,,,,
5874,9.115639112,,,,
5875,10.41612692,,,,
5876,10.17802197,,,,
5877,9.860811091,,,,
5878,10.71134067,,,,
5879,7.81446166,,,,
5880,11.4321864,,,,
5881,3.526673088,,,,
5882,7.489718124,,,,
5883,9.950979416,,,,
5884,11.23293477,,,,
5885,10.3462355,,,,
5886,7.513204279,,,,
5887,7.5054337,,,,
5888,9.956799007,,,,
5889,9.99475348,,,,
5890,13.01111756,,,,
5891,7.589578325,,,,
5892,9.255314941,,,,
5893,8.434561324,,,,
5894,9.182785924,,,,
5895,7.670538595,,,,
5896,7.526883494,,,,
5897,6.031385424,,,,
5898,10.76459331,,,,
5899,10.51636473,,,,
5900,7.156146549,,,,
5901,10.45379433,,,,
5902,7.549799114,,,,
5903,6.936624581,,,,
5904,6.813925803,,,,
5905,9.26194758,,,,
5906,12.02287497,,,,
5907,9.376498678,,,,
5908,8.422966434,,,,
5909,9.098608989,,,,
5910,8.899107047,,,,
5911,8.522978959,,,,
5912,9.101453548,,,,
5913,10.86205401,,,,
5914,9.896487074,,,,
5915,6.411430032,,,,
5916,9.294364867,,,,
5917,7.372530723,,,,
5918,8.039758083,,,,
5919,9.902991532,,,,
5920,11.33829261,,,,
5921,10.51953008,,,,
5922,6.755867693,,,,
5923,10.15916769,,,,
5924,11.00369665,,,,
5925,10.46984978,,,,
5926,9.374471863,,,,
5927,9.621297186,,,,
5928,9.784414002,,,,
5929,8.257370283,,,,
5930,8.396653466,,,,
5931,10.60237639,,,,
5932,8.797017222,,,,
5933,8.78913142,,,,
5934,7.431603686,,,,
5935,9.184440463,,,,
5936,8.934480317,,,,
5937,7.328325887,,,,
5938,7.699406842,,,,
5939,11.07819486,,,,
5940,11.26616585,,,,
5941,9.29257441,,,,
5942,10.49772106,,,,
5943,9.359654923,,,,
5944,9.693379095,,,,
5945,7.916074435,,,,
5946,7.948912387,,,,
5947,13.01027209,,,,
5948,11.6544216,,,,
5949,8.672573653,,,,
5950,5.54877718,,,,
5951,9.256859991,,,,
5952,9.470283556,,,,
5953,6.252978303,,,,
5954,9.279465967,,,,
5955,6.268596521,,,,
5956,8.63654982,,,,
5957,9.636065809,,,,
5958,11.28132525,,,,
5959,6.970208788,,,,
5960,9.261358488,,,,
5961,13.37903714,,,,
5962,11.9528243,,,,
5963,8.641801997,,,,
5964,12.37261722,,,,
5965,10.95817968,,,,
5966,5.905327377,,,,
5967,9.409795261,,,,
5968,7.537150028,,,,
5969,9.022798798,,,,
5970,12.54056563,,,,
5971,11.99447162,,,,
5972,9.127599793,,,,
5973,7.607655935,,,,
5974,6.472058573,,,,
5975,8.595519728,,,,
5976,7.573575499,,,,
5977,8.350782593,,,,
5978,4.513302947,,,,
5979,13.69676735,,,,
5980,8.531200831,,,,
5981,8.937817586,,,,
5982,5.763299535,,,,
5983,9.707401038,,,,
5984,5.435352452,,,,
5985,12.46212738,,,,
5986,11.97335902,,,,
5987,7.150868518,,,,
5988,9.434175363,,,,
5989,12.00811297,,,,
5990,9.185819871,,,,
5991,8.874617448,,,,
5992,10.61133383,,,,
5993,6.556045967,,,,
5994,10.38551274,,,,
5995,14.40979789,,,,
5996,9.022173028,,,,
5997,12.68297932,,,,
5998,10.40095422,,,,
5999,12.80807919,,,,
6000,5.130035638,,,,
6001,12.43448832,,,,
6002,10.92661077,,,,
6003,12.91555013,,,,
6004,12.91702737,,,,
6005,8.672489233,,,,
6006,8.268281662,,,,
6007,8.296573225,,,,
6008,8.193942732,,,,
6009,7.452184876,,,,
6010,9.046601858,,,,
6011,8.089231279,,,,
6012,10.68260397,,,,
6013,7.867408737,,,,
6014,8.4123425,,,,
6015,7.733756816,,,,
6016,8.741672467,,,,
6017,7.725741079,,,,
